wbid,R1 rpm,R2 rpm,R3 rpm
WBGene00007239,0.0,4.959151148566358,3.3034939734359443
WBGene00007240,0.0,0.8624610693158883,0.1651746986717972
WBGene00007241,0.0,0.10780763366448604,0.0
WBGene00007242,4.307796984472255,3.018613742605609,3.799018069451336
WBGene00007243,0.0,0.0,0.0
WBGene00007244,0.2328538910525543,1.7249221386317766,0.1651746986717972
WBGene00007245,0.11642694552627715,0.0,0.0
WBGene00007246,0.0,0.0,0.0
WBGene00007247,0.34928083657883147,0.3234229009934581,0.4955240960153916
WBGene00007248,1.7464041828941572,4.312305346579441,2.1472710827333636
WBGene00007249,0.11642694552627715,1.7249221386317766,0.3303493973435944
WBGene00007250,0.0,0.10780763366448604,0.0
WBGene00007251,0.0,0.10780763366448604,0.0
WBGene00007252,0.0,0.21561526732897207,0.0
WBGene00007253,0.0,0.0,0.0
WBGene00007254,0.11642694552627715,0.43123053465794414,0.1651746986717972
WBGene00007255,2.328538910525543,3.881074811921497,2.97314457609235
WBGene00007256,18.628311284204344,11.319801534771035,15.691596373820737
WBGene00007257,0.34928083657883147,0.43123053465794414,0.1651746986717972
WBGene00007258,91.51157918365384,70.61400005023836,85.39531921331915
WBGene00007259,0.0,0.0,0.1651746986717972
WBGene00007260,1.0478425097364943,1.1858839703093464,0.8258734933589861
WBGene00007261,1.3971233463153259,1.4014992376383184,2.477620480076958
WBGene00007262,0.0,0.5390381683224301,0.3303493973435944
WBGene00007264,0.0,0.0,0.1651746986717972
WBGene00007265,0.0,0.0,0.0
WBGene00007266,0.0,0.0,0.0
WBGene00007267,2.4449658560518204,2.263960306954207,2.1472710827333636
WBGene00007268,0.2328538910525543,0.0,0.0
WBGene00007269,0.9314155642102172,1.4014992376383186,0.3303493973435944
WBGene00007270,9.779863424207281,8.40899542582991,8.589084330933455
WBGene00007271,0.0,0.0,0.0
WBGene00007273,0.11642694552627715,0.10780763366448604,0.4955240960153916
WBGene00007274,1.8628311284204344,7.223111455520564,2.8079698774205526
WBGene00007275,2.212111964999266,1.0780763366448602,1.486572288046175
WBGene00007277,11.642694552627717,7.33091908918505,10.240831317651427
WBGene00007278,15.251929863942308,10.996378633777574,13.379150592415574
WBGene00007279,0.0,0.10780763366448604,0.0
WBGene00007281,1.2806964007890487,1.0780763366448602,0.9910481920307832
WBGene00007282,0.2328538910525543,1.5093068713028046,2.8079698774205526
WBGene00007283,0.2328538910525543,0.0,0.0
WBGene00007284,2.44496585605182,2.0483450396252345,2.477620480076958
WBGene00007285,0.11642694552627715,0.10780763366448604,0.1651746986717972
WBGene00007286,0.0,1.0780763366448602,0.3303493973435944
WBGene00007287,11.642694552627717,6.684073287198133,9.580132522964238
WBGene00007288,0.0,0.0,0.1651746986717972
WBGene00007289,0.0,0.0,0.0
WBGene00007290,8.96487480552334,7.762149623842994,8.754259029605253
WBGene00007291,0.0,0.0,0.0
WBGene00007292,0.4657077821051086,0.0,0.4955240960153916
WBGene00007293,0.0,0.0,0.0
WBGene00007294,0.0,0.0,0.0
WBGene00007295,0.11642694552627715,0.0,0.6606987946871888
WBGene00007296,0.4657077821051086,0.43123053465794414,1.1562228907025804
WBGene00007297,5.5884933852613035,4.312305346579441,4.624891562810322
WBGene00007299,4.074943093419701,2.695190841612151,2.97314457609235
WBGene00007300,0.11642694552627715,0.43123053465794414,0.3303493973435944
WBGene00007301,0.2328538910525543,2.048345039625235,0.9910481920307832
WBGene00007302,0.4657077821051086,0.3234229009934581,0.1651746986717972
WBGene00007303,35.1609375489357,27.383138950779454,45.423042134744236
WBGene00007304,1.1642694552627715,0.10780763366448604,0.8258734933589861
WBGene00007305,4.424223929998532,7.654341990178509,8.423909632261658
WBGene00007306,2.212111964999266,6.468458019869162,2.8079698774205526
WBGene00007307,37.14019562288241,113.84486114969727,59.6280662205188
WBGene00007308,3.027100583683206,9.379264128810284,4.12936746679493
WBGene00007309,18.744738229730622,14.985261079363559,15.691596373820735
WBGene00007310,0.2328538910525543,0.43123053465794414,0.0
WBGene00007311,0.0,0.0,0.0
WBGene00007312,4.307796984472255,2.3717679406186924,3.7990180694513356
WBGene00007313,0.11642694552627715,0.0,0.3303493973435944
WBGene00007314,0.6985616731576629,0.21561526732897207,0.0
WBGene00007315,0.11642694552627715,0.10780763366448604,0.1651746986717972
WBGene00007316,0.0,0.0,0.0
WBGene00007317,0.0,0.0,0.3303493973435944
WBGene00007319,0.0,0.0,0.0
WBGene00007320,0.9314155642102172,0.8624610693158883,0.6606987946871888
WBGene00007321,0.11642694552627715,0.21561526732897207,0.1651746986717972
WBGene00007322,0.0,0.0,0.0
WBGene00007323,0.0,0.43123053465794414,0.1651746986717972
WBGene00007324,0.0,0.0,0.0
WBGene00007325,0.6985616731576629,0.0,0.4955240960153916
WBGene00007326,0.11642694552627715,0.43123053465794414,0.0
WBGene00007327,0.81498861868394,1.2936916039738322,1.1562228907025804
WBGene00007328,0.0,0.10780763366448604,0.1651746986717972
WBGene00007329,61.939135019979446,36.11555727760282,43.27577105201087
WBGene00007330,21.073277140256167,13.368146574396269,18.169216853897694
WBGene00007331,2.5613928015780973,2.371767940618693,1.651746986717972
WBGene00007332,37.25662256840869,25.226986277489736,25.767252992800366
WBGene00007333,54.95351828840282,42.4762076638075,49.882758998882764
WBGene00007334,5.70492033078758,2.1561526732897205,3.7990180694513356
WBGene00007335,0.2328538910525543,2.587383207947665,2.477620480076958
WBGene00007336,0.9314155642102172,0.5390381683224301,1.1562228907025804
WBGene00007337,2.328538910525543,13.152531307067296,5.615939754841105
WBGene00007338,0.11642694552627715,0.10780763366448604,0.1651746986717972
WBGene00007339,0.0,0.21561526732897207,0.0
WBGene00007340,0.2328538910525543,0.0,0.1651746986717972
WBGene00007341,0.0,0.0,0.0
WBGene00007342,0.0,0.21561526732897207,0.0
WBGene00007343,0.0,0.10780763366448604,0.0
WBGene00007344,0.0,0.0,0.0
WBGene00007345,0.0,0.0,0.0
WBGene00007346,0.0,0.3234229009934581,0.825873493358986
WBGene00007347,0.11642694552627715,0.21561526732897207,0.0
WBGene00007348,3.842089202367146,3.557651910928039,3.3034939734359443
WBGene00007349,0.11642694552627715,0.0,0.1651746986717972
WBGene00007350,3.958516147893423,2.802998475276637,1.9820963840615666
WBGene00007351,0.0,0.0,0.0
WBGene00007352,217.71838813413825,135.62200314992342,177.06727697616662
WBGene00007353,0.0,0.10780763366448604,0.0
