wbid,rep 0,rep 1,rep 2
WBGene00003218,2.500771159369984,4.884202853970186,3.8264203716443
WBGene00021420,3.357898215561892,4.660896226408125,3.532329135131814
WBGene00010199,15.208611427258711,21.855506548686805,20.72032806908376
WBGene00002019,4.9603531467032855,6.032636938575069,3.924450783815128
WBGene00004856,3.506963790551789,3.512462141803241,3.270914702676271
WBGene00003124,1.6063777094306015,2.045018589252556,1.441013675487471
WBGene00020486,2.1653736156427157,2.970146046295379,2.878793053992957
WBGene00010845,1.4200457406932299,1.4708015469501143,1.7024281079430137
WBGene00010215,1.1219145907134358,1.343197759771794,1.441013675487471
WBGene00021468,4.401357240491171,5.681726523834689,6.1791502637441855
WBGene00044069,2.3889719781275613,2.013117642457976,1.9965193444554994
WBGene00010480,1.7181768906730241,1.7898110148959154,1.7024281079430137
WBGene00000041,1.1591809844609102,1.343197759771794,1.114245634918042
WBGene00006839,3.4324310030568403,3.8952735033382027,3.8754355777297143
WBGene00001878,2.6871031281073554,4.086679184105683,3.924450783815128
WBGene00006385,1.4573121344407043,2.1726223764308767,2.0291961485124426
WBGene00006379,7.034849065312684,8.19126767167497,7.061423973281642
WBGene00020391,1.94177525315787,2.3640280571983574,1.9311657363416137
WBGene00009691,8.947857277683033,8.93562309688186,7.780313662534386
WBGene00012268,2.5380375531174586,3.5443630885978212,4.381926040612329
WBGene00017423,10.140381877602211,13.497458488506814,12.42041983862027
WBGene00004460,1.4573121344407043,1.5346034405392746,1.2449528511458137
WBGene00001881,1.7181768906730241,2.300226163609197,2.2906105809679853
WBGene00002010,1.1219145907134358,1.6941081745121753,0.9835384186902707
WBGene00002264,1.55047811880939,1.8695633818823656,1.6697513038860707
WBGene00011300,2.836168703097252,2.8425422591170584,2.0291961485124426
WBGene00008422,1.3455129531982815,1.4069996533609541,1.114245634918042
WBGene00012435,1.8920867281612348,2.4490972486505687,2.0509806845504026
WBGene00021328,2.090840828147767,2.8106413123224785,2.4213177971957567
WBGene00001905,1.8672424656629212,2.1726223764308767,1.9638425403985564
WBGene00195210,2.1653736156427157,1.981216695663396,2.159903364740214
WBGene00008390,1.7181768906730241,1.4389006001555342,1.7677817160568994
WBGene00001882,2.1653736156427157,3.0658488866791194,2.5520250134235285
WBGene00019691,3.0597670655820983,4.469490545640645,3.989804391929014
WBGene00003804,1.94177525315787,2.4278299507875176,2.4213177971957567
WBGene00007882,2.8734350968447266,3.27320504084389,3.4996523310748713
WBGene00012512,1.7927096781679728,2.7787403655278986,2.2906105809679853
WBGene00002020,5.146685115440657,5.681726523834689,4.0551580000428995
WBGene00007666,2.761635915602304,4.086679184105683,3.3362683107901567
WBGene00000105,3.7119289561628976,5.203212321915987,3.270914702676271
WBGene00004152,2.2771727968851385,2.651136578349578,1.898488932284671
WBGene00021486,2.500771159369984,3.017997466487249,2.159903364740214
WBGene00001145,10.513045815076952,12.891340499409791,10.78657963577313
WBGene00003962,2.1653736156427157,3.0977498334736993,1.833135324170785
WBGene00018987,4.2150252717538,5.745528417423849,5.852382223174756
WBGene00001903,1.7927096781679728,2.4278299507875176,2.2906105809679853
WBGene00012476,20.053242614430367,26.098332472365954,24.38013012346136
WBGene00019317,4.513156421733594,5.745528417423849,5.166169337978956
WBGene00009532,2.314439190632613,2.4597308975820975,2.6827322296513
WBGene00020334,6.264676927864885,7.276773863563694,6.538595108370556
WBGene00012813,1.6871215625501303,2.124770956239006,1.8440275921897649
WBGene00016566,1.6436441031780757,1.8536129084850756,1.6370744998291278
WBGene00022389,6.090767090376671,8.106198480222776,7.649606446306614
WBGene00000101,2.239906403137664,2.491631844376678,2.1925801687971567
WBGene00016620,9.61865236513757,12.15761872313445,11.897590973709185
WBGene00194913,11.780103202491079,14.358784051960477,13.400723960328557
WBGene00001169,4.252291665501274,6.000735991780489,4.7413708852387
WBGene00008586,3.208832640571995,4.278084864873164,3.3035915067332136
WBGene00019946,1.6933326281747105,1.874880206348127,1.8440275921897649
WBGene00001602,1.4200457406932299,1.7579100681013355,1.833135324170785
WBGene00014172,1.0722260657168012,1.300663164045685,1.3974446034115449
WBGene00010700,3.1342998530770467,4.852301907175606,4.9701085136372996
WBGene00015025,1.4945785281881785,1.2155939725934737,1.0488920268041566
WBGene00004138,1.270980165703333,1.5346034405392746,1.4736904795444137
WBGene00001883,3.0597670655820983,4.278084864873164,4.708694081181757
WBGene00021117,8.1279966152386,9.509840139184302,9.479507473495415
WBGene00001896,1.270980165703333,1.7260091213067554,1.7677817160568994
WBGene00007213,2.7740580468514606,3.8633725565436223,3.3907296508850626
WBGene00018187,7.829865465258804,10.179760021870482,9.806275514064843
WBGene00195182,1.8672424656629212,2.236424270020037,2.8134394458790712
WBGene00010584,1.6436441031780757,2.300226163609197,2.0291961485124426
WBGene00001971,9.544119577642622,14.67779351990628,12.093651798050844
WBGene00006773,5.221217902935605,6.2240426193425495,5.231522946092842
WBGene00001926,1.4200457406932299,2.076919536047136,1.7024281079430137
WBGene00001889,3.1342998530770467,5.139410428326826,4.708694081181757
WBGene00017311,1.0473818032184872,1.5346034405392746,1.114245634918042
WBGene00008348,1.4821563969390215,1.981216695663396,1.6370744998291278
WBGene00001904,2.239906403137664,3.19345267385744,2.650055425594357
WBGene00009587,3.581496578046738,4.979905694353927,4.414602844669271
WBGene00022117,0.7492506532386932,1.0241882918259928,0.9835384186902707
WBGene00001906,1.010115409471013,1.5984053341284348,1.375660067373585
WBGene00020073,1.7181768906730241,2.3959290039929373,1.7677817160568994
WBGene00022386,4.364090846743697,6.064537885369649,5.648152197818863
WBGene00004034,1.8299760719154472,2.491631844376678,3.074853878334614
WBGene00003626,2.5380375531174586,3.480561195008661,3.532329135131814
WBGene00011304,4.774021177965914,6.511151140493771,4.774047689295642
WBGene00017016,1.5318449219356527,1.4708015469501143,1.6370744998291278
WBGene00006720,7.01000480281437,8.233802267401098,6.146473459687242
WBGene00016508,1.1219145907134358,1.6941081745121753,0.9835384186902707
WBGene00009628,2.4635047656225098,3.416759301419501,2.4866714053096426
WBGene00001972,18.935250802006138,23.801464303156187,21.145126521824018
WBGene00001972,18.935250802006138,23.801464303156187,21.145126521824018
WBGene00001972,18.935250802006138,23.801464303156187,21.145126521824018
WBGene00001972,18.935250802006138,23.801464303156187,21.145126521824018
WBGene00001745,2.314439190632613,3.19345267385744,3.614021145274171
WBGene00012113,3.9168941217740065,5.93693409819133,4.839401297409529
WBGene00004682,5.370283477925502,7.308674810358275,6.113796655630299
WBGene00008720,1.7181768906730241,1.7898110148959154,1.375660067373585
WBGene00003789,2.5380375531174586,2.4278299507875176,2.355964189081871
WBGene00185102,11.780103202491079,14.358784051960477,13.400723960328557
WBGene00008999,2.1355605006447362,2.880823395270555,2.7872980026335172
WBGene00018636,1.270980165703333,1.343197759771794,0.918184810576385
WBGene00271775,2.090840828147767,3.002046993089959,2.4866714053096426
WBGene00011434,5.742947415400245,8.361406054579419,7.420868817908014
WBGene00003014,2.1281072218952413,3.0977498334736993,2.4866714053096426
WBGene00007350,2.090840828147767,2.938245099500799,2.6827322296513
WBGene00009588,2.892068293718464,3.416759301419501,2.617378621537414
WBGene00022418,2.1653736156427157,3.3848583546249205,3.3035915067332136
WBGene00021051,4.177758878006325,5.968835044985909,4.577986864953985
WBGene00012471,1.2337137719558586,1.3176770023361297,1.499831922789968
WBGene00020390,1.6622773000518127,2.284275690211907,1.6534129018575994
WBGene00022836,1.4945785281881785,1.5665043873338547,1.441013675487471
WBGene00013876,2.314439190632613,3.831471609749042,2.2906105809679853
WBGene00004482,1.1964473782083844,1.5346034405392746,1.5063672836013564
WBGene00017702,2.836168703097252,3.2572545674466,2.159903364740214
WBGene00007924,2.910701490592201,3.3848583546249205,3.5976827432456995
WBGene00006431,2.0163080406528184,2.4278299507875176,2.4866714053096426
WBGene00020423,1.0473818032184872,1.0241882918259928,1.0488920268041566
WBGene00016496,3.4945416593026324,4.193015673420952,3.3362683107901567
WBGene00017989,2.314439190632613,2.619235631554998,2.2906105809679853
WBGene00016115,1.0473818032184872,1.1198911322097334,1.0162152227472137
WBGene00219205,2.090840828147767,2.4278299507875176,2.8461162499360144
WBGene00000648,1.4945785281881785,1.7898110148959154,1.4573520775159423
WBGene00002125,4.923086752955811,7.404377650742014,6.473241500256671
WBGene00017925,1.1964473782083844,1.0879901854151532,0.918184810576385
WBGene00255704,7.01000480281437,8.042396586633616,8.04172809498993
WBGene00001888,2.910701490592201,4.916103800764766,5.558290986662271
WBGene00013307,3.3858480108724978,4.230233444681295,3.5813443412172283
WBGene00016188,2.9852342780871495,3.7038678225707216,3.5976827432456995
WBGene00006921,4.662221996723492,6.6706558744666715,5.068138925808128
WBGene00011480,1.7927096781679728,2.1726223764308767,2.159903364740214
WBGene00001907,2.090840828147767,3.448660248214081,2.355964189081871
WBGene00003792,2.4635047656225098,3.0339479398845395,2.8134394458790712
WBGene00001908,1.5691113156831271,2.4278299507875176,2.2906105809679853
WBGene00021506,1.628737545679086,1.8727534765618237,1.5978623349607965
WBGene00003374,2.5380375531174586,3.831471609749042,3.270914702676271
WBGene00011864,2.662258865609042,3.1190171313367543,2.9659311981448058
WBGene00008054,1.1964473782083844,1.662207227717595,1.6370744998291278
WBGene00002015,4.662221996723492,5.362717055888887,4.283895628441499
WBGene00001899,3.1342998530770467,4.1504810776948435,4.545310060897043
WBGene00006369,1.5691113156831271,2.3640280571983574,1.7677817160568994
WBGene00004412,2.351705584380087,3.512462141803241,2.7807626418221285
WBGene00001196,2.500771159369984,3.5656303864608754,2.878793053992957
WBGene00003087,2.2026400093901897,2.9701460462953793,2.4539946012527
WBGene00018290,2.0163080406528184,2.5554337379658376,2.650055425594357
WBGene00006496,2.0163080406528184,2.3640280571983574,2.7371935697462053
WBGene00006836,10.438513027582003,13.178449020561013,12.191682210221671
WBGene00044488,1.0846481969659616,1.0241882918259928,1.2449528511458137
WBGene00003048,1.4424055769417143,2.127961050918464,1.9769132620213334
WBGene00002783,2.5753039468649326,2.8425422591170584,2.5193482093665853
WBGene00019719,1.9566818106568595,2.8489224484759745,2.447459240441311
WBGene00004276,4.99761954045076,8.233802267401096,5.852382223174757
WBGene00001909,1.4945785281881785,1.5346034405392746,1.5063672836013564
WBGene00009975,2.152951484393559,2.5660673868973634,2.2252569728540994
WBGene00011481,4.885820359208337,5.362717055888888,5.525614182605328
WBGene00003564,1.94177525315787,1.981216695663396,1.441013675487471
WBGene00016603,2.090840828147767,2.7308889453360283,2.5193482093665858
WBGene00015171,2.3889719781275613,3.6719668757761417,3.4669755270179285
WBGene00013356,2.1653736156427157,2.683037525144158,1.833135324170785
WBGene00012717,2.836168703097252,3.480561195008661,3.4669755270179285
WBGene00012420,3.0597670655820983,3.3848583546249205,4.545310060897043
WBGene00021469,2.1281072218952413,2.683037525144158,3.074853878334614
WBGene00007047,7.904398252753753,8.99942499047102,7.9763744868760424
WBGene00003040,2.090840828147767,2.4278299507875176,2.388640993138814
WBGene00005228,2.7318228006043244,3.777240000198256,3.2513086202421055
WBGene00012140,2.761635915602304,4.022877290516522,2.617378621537414
WBGene00219275,5.854746596642668,6.606853980877511,8.4011729396163
WBGene00020021,2.5753039468649326,3.576264035392401,2.355964189081871
WBGene00003963,1.94177525315787,3.3210564610357602,2.617378621537414
WBGene00007048,1.4200457406932299,1.7898110148959154,1.9638425403985564
WBGene00011977,3.010078540585463,4.35252040739385,3.4342987229609854
WBGene00006607,1.4945785281881785,2.5554337379658376,2.0618729525693853
WBGene00044897,1.7927096781679728,1.7260091213067554,3.4342987229609854
WBGene00020824,1.7554432844204984,1.7898110148959154,1.408336871430528
WBGene00019513,2.6125703406124066,2.4278299507875176,1.7351049119999566
WBGene00001946,1.7554432844204984,2.300226163609197,2.127226560683271
WBGene00006753,3.8796277280265326,5.107509481532246,4.9701085136372996
WBGene00004745,2.6871031281073554,3.0339479398845395,2.617378621537414
WBGene00013438,2.612570340612407,3.7038678225707216,3.532329135131814
WBGene00021248,2.0163080406528184,1.8536129084850756,1.5063672836013564
WBGene00000371,1.94177525315787,2.1726223764308767,1.5717208917152423
WBGene00010051,3.730562153036635,4.836351433778316,4.610663669010928
WBGene00004245,3.6560293655416864,5.107509481532246,3.4016219189040426
WBGene00003825,1.8392926703523154,2.4118794773902277,1.6370744998291278
WBGene00022667,2.3889719781275613,3.1296507802682796,2.4866714053096426
WBGene00002007,4.010060106142692,6.22404261934255,4.479956452783156
WBGene00018622,1.6063777094306013,1.981216695663396,1.6370744998291278
WBGene00018878,1.7181768906730241,3.1296507802682796,2.0945497566263285
WBGene00012193,17.071931114632424,21.0579828788223,19.609316731147704
WBGene00007955,4.774021177965914,7.1172691295907935,5.492937378548385
WBGene00000221,2.5753039468649326,3.002046993089959,2.4866714053096426
WBGene00020379,3.1342998530770467,4.278084864873165,3.761066763530414
WBGene00007697,1.7181768906730241,2.300226163609197,1.7024281079430137
WBGene00006974,7.2336031652992165,8.8718212032927,9.054709020755158
WBGene00006684,1.221291640706698,1.1943266747304222,1.0924610988800825
WBGene00006684,0.4511195032588991,0.5775750367018715,0.460709553779185
WBGene00001840,1.1964473782083844,1.8536129084850756,1.5717208917152423
WBGene00001893,1.7181768906730241,2.491631844376678,1.833135324170785
WBGene00271830,2.5753039468649326,2.970146046295379,2.5847018174804712
WBGene00003931,2.3889719781275613,2.3959290039929373,2.4866714053096426
WBGene00006706,1.1219145907134358,1.2793958661826337,1.114245634918042
WBGene00003932,2.090840828147767,2.268325216814617,1.7677817160568994
WBGene00219206,4.0286933030164285,5.617924630245528,5.035462121751186
WBGene00020160,2.9852342780871495,4.533292439229805,4.185865216270671
WBGene00018519,2.2026400093901897,2.7468394187333183,2.7480858377651853
WBGene00001885,3.432431003056841,5.043707587943087,4.610663669010927
WBGene00001082,6.860939227824473,8.265703214195678,7.649606446306614
WBGene00016643,1.7554432844204984,1.5346034405392746,1.898488932284671
WBGene00011730,1.7927096781679728,1.5346034405392746,1.5717208917152423
WBGene00003163,6.264676927864885,10.020255287897584,8.956678608584328
WBGene00019808,2.314439190632613,2.683037525144158,2.5193482093665853
WBGene00000564,2.6871031281073554,2.5235327911712577,2.159903364740214
WBGene00000231,1.1498643860240416,1.2554701560866988,1.179599243031928
WBGene00006481,2.6871031281073554,3.2572545674466,3.1075306823915567
WBGene00011292,1.5691113156831271,2.938245099500799,1.833135324170785
WBGene00017046,1.7554432844204984,2.7787403655278986,2.0945497566263285
WBGene00003920,1.4573121344407043,2.0131176424579755,1.751443314028428
WBGene00001329,9.395054002652724,10.594472330200025,9.67556829783707
WBGene00011232,2.2492230015745327,3.2253536206520197,2.6500554255943567
WBGene00012825,6.041078565380039,8.74421741611438,8.499203351787129
WBGene00009563,6.227410534117411,7.659585225098655,11.8322373655953
WBGene00011323,2.0349412375265556,2.4278299507875176,2.192580168797157
WBGene00002062,2.239906403137664,2.714938471938738,2.4213177971957567
WBGene00008050,1.1964473782083844,1.662207227717595,1.6370744998291278
WBGene00000066,2.053574434400293,2.842542259117059,2.5193482093665853
WBGene00002368,2.0163080406528184,1.5346034405392746,1.2449528511458137
WBGene00019862,2.1653736156427157,2.5235327911712577,1.898488932284671
WBGene00022114,3.6932957592891604,5.777429364218429,4.7413708852387
WBGene00021047,6.749140046582051,8.769738173550042,8.002515930121596
WBGene00002210,10.289447452592107,14.263081211576736,11.766883757481414
WBGene00019594,4.6249556029760175,5.426518949478048,6.996070365167757
WBGene00004955,1.3455129531982815,1.1517920790043135,1.0488920268041566
WBGene00023068,1.1964473782083844,1.8536129084850756,1.375660067373585
WBGene00001901,1.4200457406932299,2.4278299507875176,2.0291961485124426
WBGene00004147,2.9479678843396755,3.9909763437219423,3.5486675371602856
WBGene00044949,2.239906403137664,2.491631844376678,2.617378621537414
WBGene00003511,1.5691113156831271,1.7898110148959154,2.2906105809679853
WBGene00002002,2.5380375531174586,2.3640280571983574,1.5717208917152423
WBGene00021863,3.7678285467841093,5.2989151622997275,5.068138925808128
WBGene00003046,2.239906403137664,3.416759301419501,1.9311657363416137
WBGene00015638,2.5753039468649326,3.799570662954462,3.4016219189040426
WBGene00001927,1.7181768906730241,2.491631844376678,1.9638425403985564
WBGene00020234,2.4635047656225098,3.448660248214081,1.9638425403985567
WBGene00009260,2.6125703406124066,3.19345267385744,2.878793053992957
WBGene00000040,2.3889719781275613,3.002046993089959,2.4213177971957567
WBGene00011333,1.1964473782083844,1.2793958661826337,1.146922438974985
WBGene00013306,1.4945785281881785,1.8855138552796558,1.6370744998291278
WBGene00001887,3.0970334593295723,4.660896226408125,4.545310060897043
WBGene00006794,5.444816265420451,8.90372215008728,7.812990466591328
WBGene00012216,2.3889719781275613,2.1088204828417165,1.9311657363416137
WBGene00011920,4.177758878006325,5.362717055888887,4.316572432498442
WBGene00002981,4.6249556029760175,5.857181731204879,5.394906966377557
WBGene00008606,1.7181768906730241,2.236424270020037,1.833135324170785
WBGene00000881,2.9852342780871495,4.182382024489424,3.532329135131814
WBGene00011234,1.1219145907134358,2.045018589252556,1.5717208917152423
WBGene00005475,1.4200457406932299,1.8855138552796558,1.5063672836013564
WBGene00006888,2.065996565649453,2.03438494032103,1.4954750155823766
WBGene00019598,1.6436441031780757,2.076919536047136,2.878793053992957
WBGene00001331,3.208832640571995,3.7038678225707216,2.780762641822128
WBGene00020050,8.239795796481022,12.09381682954529,10.035013142463443
WBGene00022396,2.761635915602304,2.8744432059116387,2.6827322296513
WBGene00001976,3.0597670655820983,2.5554337379658376,3.205561094562386
WBGene00009692,9.134189246420405,8.83992025649812,7.747636858477442
WBGene00001102,1.1964473782083844,1.7260091213067554,1.441013675487471
WBGene00010581,1.3455129531982815,1.4708015469501143,1.6370744998291278
WBGene00008939,2.4635047656225098,2.8744432059116387,2.323287385024928
WBGene00000554,2.4635047656225098,3.8952735033382027,3.5976827432456995
WBGene00000802,7.643533496521433,9.956453394308424,7.551576034135786
WBGene00013573,2.910701490592201,2.8425422591170584,3.205561094562386
WBGene00006702,6.56280807784468,8.281653687592968,7.453545621964957
WBGene00206384,1.94177525315787,2.683037525144158,2.159903364740214
WBGene00002017,4.99761954045076,5.617924630245528,4.185865216270671
WBGene00006727,2.6871031281073554,4.501391492435225,3.205561094562386
WBGene00013966,1.9045088594103956,3.19345267385744,2.9441466621068426
WBGene00010221,6.488275290349731,7.8190899590715555,6.277180675915014
WBGene00001858,5.072152327945709,7.659585225098655,6.211827067801128
WBGene00008768,0.8734719657302764,1.1730593768673645,0.961753882652311
WBGene00010785,2.836168703097252,2.7468394187333183,2.5193482093665853
WBGene00011729,1.7927096781679728,1.5346034405392746,1.5717208917152423
WBGene00004699,1.3082465594508073,1.1517920790043135,1.3103064592596994
WBGene00002016,3.581496578046738,4.118580130900264,3.0421770742776713
WBGene00022608,10.773910571309273,14.294982158371317,11.440115716911986
WBGene00012640,1.8672424656629212,2.1726223764308767,1.7024281079430137
WBGene00000095,3.6560293655416864,4.884202853970186,4.0551580000428995
WBGene00010501,1.4945785281881785,1.4069996533609541,1.7677817160568994
WBGene00018953,2.1653736156427157,3.0658488866791194,2.2252569728540994
WBGene00206474,5.668414627905296,5.841231257807589,8.270465723388527
WBGene00022139,8.57519334020829,10.371165702637965,9.708245101894015
WBGene00007030,14.202418796076905,17.708383465391393,16.864465190364502
WBGene00019729,1.4945785281881785,1.7898110148959154,1.833135324170785
WBGene00004134,5.892012990390143,7.850990905866136,7.780313662534384
WBGene00002134,2.1653736156427157,3.2891555142411804,2.617378621537414
WBGene00015429,2.2026400093901897,2.683037525144158,2.159903364740214
WBGene00022458,1.0473818032184872,1.4389006001555342,1.114245634918042
WBGene00001325,2.603253742175538,3.5363878518991765,2.9768234661637853
WBGene00022794,1.7927096781679728,1.9174148020742359,2.2579337769110426
WBGene00017993,2.314439190632613,2.619235631554998,2.2906105809679853
