wbid,rep 0,rep 1,rep 2
WBGene00001940,26.606245513854685,28.929114740459852,9.743319658229769
WBGene00019631,2.4829922805282845,3.492710837498037,2.215493432659715
WBGene00001921,31.802756585855825,32.19019216391649,11.402514009988064
WBGene00007533,4.866712955758166,4.047093999485667,2.7685582165791476
WBGene00002985,3.055085242583456,2.840495352806709,1.723880291397997
WBGene00001919,28.131826746001806,29.38566557974378,10.0813036928472
WBGene00016129,5.248108263794947,3.9166509025474006,1.8467835767134264
WBGene00000097,1.5295040104363318,2.0904475454116804,1.10936386482085
WBGene00000225,3.4523720217884346,2.8404953528067085,1.89799327892819
WBGene00001895,4.103922339684604,4.56886638723873,1.7853319340557119
WBGene00010362,4.199271166693799,4.503644838769596,1.969686862028856
WBGene00001912,5.6295035718317274,5.155860323460925,2.154041790002
WBGene00001934,14.496944483686887,12.982446139756869,4.888639888270305
WBGene00012479,3.674852618143225,3.0035492239795407,1.969686862028856
WBGene00001917,11.541130846401833,10.993188911448318,6.086946920095742
WBGene00001918,9.920200787245514,9.688757942065658,4.919365709599162
WBGene00001894,3.055085242583456,3.720986257140002,1.8467835767134264
WBGene00001933,15.069037445742058,13.862937044090163,5.99476945610917
WBGene00011625,5.343457090804141,5.808075808152254,3.8132361417602976
WBGene00001046,3.817875858657018,3.8840401283128343,1.9082352193711412
WBGene00001936,17.45275812097194,17.515343758361603,7.315979773250037
WBGene00001598,3.6271782046386276,4.047093999485667,2.614929109934861
WBGene00004887,3.3411317236110416,4.340590967596764,2.3537596286395734
WBGene00006684,2.451209338191889,2.536128126617423,1.6112189465255191
WBGene00006684,0.4806669133351841,0.5251303821524923,0.5562990809014174
WBGene00001938,15.116711859246657,16.830517499435707,5.9025919921225976
WBGene00001775,5.152759436785752,4.373201741831331,3.1065422511965783
WBGene00006571,19.741129969192624,15.06953569076912,12.477917756498073
WBGene00016794,2.0062481454823082,2.6774414816338763,1.4780737207671382
WBGene00001942,18.978339353119065,15.852194272398714,7.930496199827184
WBGene00001891,6.8690383229512655,5.547189614275722,2.4305741819617164
WBGene00001225,2.6736899345466747,2.3513337392882123,1.0786380434919924
WBGene00001931,31.94577982636962,31.831473647336264,11.740498044605497
WBGene00020320,2.8643875885650654,2.8078845785721422,1.539525363424853
WBGene00009266,14.496944483686887,14.05860168949756,7.070173202619177
WBGene00001941,9.634154306217928,9.330039425485428,4.2433976403643
WBGene00001939,31.03996596978226,31.244479711114067,11.156707439357206
WBGene00001900,7.917875420052414,9.297428651250861,5.841140349464883
WBGene00002120,24.127176011615603,18.037116146114666,11.402514009988064
WBGene00001932,26.320199032827098,28.570396223879623,9.989126228860627
WBGene00001047,3.7225270316478225,4.373201741831331,2.154041790002
WBGene00001663,8.79985206988747,6.655955938250981,5.933317813451454
WBGene00001877,7.822526593043218,6.721177486720114,4.120494355048871
WBGene00001920,22.029501817413312,23.18961847517616,7.653963807867466
WBGene00001880,7.870201006547816,6.2646266474361845,2.645654931263718
WBGene00021245,4.676015301739775,4.601477161473296,3.1372680725254356
WBGene00004493,12.256247048970799,9.558314845127395,6.056221098766885
WBGene00007797,3.2457828966018463,3.264435417856072,1.8467835767134264
WBGene00004269,5.248108263794947,5.579800388510289,2.891461501894577
WBGene00000562,9.538805479208733,5.808075808152254,5.072994816243449
WBGene00011912,16.689967504898377,14.580374077250625,8.606464269062045
WBGene00001937,19.21671142064205,19.73287640631212,6.91654409597489
WBGene00019247,18.120199910036305,15.852194272398714,13.952757180283225
WBGene00001902,8.108573074070804,6.655955938250981,2.3383967179751446
WBGene00004030,5.677177985336325,4.422117903183182,3.2448084471764367
WBGene00001879,7.059735976969656,6.460291292843583,3.2601713578408655
WBGene00235095,6.58299184192368,6.460291292843583,1.8467835767134264
WBGene00001876,6.487643014914484,5.677632711213988,2.522751645948289
WBGene00004917,18.50159521807309,12.917224591287736,10.388561906135772
WBGene00007784,8.77601486313517,8.743045489263233,5.195898101558878
WBGene00019248,18.120199910036305,15.852194272398714,13.952757180283225
WBGene00016178,4.580666474730579,3.9166509025474006,2.27694507531743
